StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q22,Q22,Q23,Q23,Q24,Q24,Q25,Q25,Q26,Q26,Q1,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q7,Q8,Q8,Q9,Q9,Q10,Q10,Q11,Q11,Q12,Q12,Q13,Q13,Q14,Q14,Q15,Q15,Q16,Q16,Q17,Q17,Q18,Q18,Q19,Q19,Q20,Q20,Q21,Q21
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,157,1,9/17/25 12:20,R_3FyuiuDaMVR99ld,,,,,32.3251,-95.2981,qr,EN,1081,1081,4,18-24 years old,2,Female,4,Multiethnic,3,Somewhat secure,2,Agree,5,Strongly disagree,5,Strongly disagree,2,Agree,5,Strongly disagree,2,Agree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,1,Strongly agree,3,Neutral,1,Strongly agree,1,Strongly agree,2,Agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,168,1,9/17/25 12:20,R_5nUxSx11HHvLrZF,,,,,32.3251,-95.2981,qr,EN,1026,1026,4,18-24 years old,2,Female,1,Caucasian,1,Very secure,4,Disagree,4,Disagree,4,Disagree,3,Neutral,4,Disagree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral,4,Disagree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,165,1,9/17/25 12:20,R_5rCFkAIyO0l1Zvz,,,,,32.3251,-95.2981,qr,EN,1082,1082,4,18-24 years old,2,Female,8,Other,3,Somewhat secure,3,Neutral,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,2,Agree,5,Strongly disagree,4,Disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,4,Disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,1,Strongly agree,2,Agree,1,Strongly agree,1,Strongly agree,2,Agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,167,1,9/17/25 12:20,R_115kHgsQycwVZgr,,,,,32.3251,-95.2981,qr,EN,1004,1004,5,25-34 years old,2,Female,1,Caucasian,4,Somewhat insecure,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,1,Strongly agree,1,Strongly agree,2,Agree,2,Agree,1,Strongly agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,171,1,9/17/25 12:20,R_30OtNpkgZvqd3t9,,,,,32.3251,-95.2981,qr,EN,1006,1006,4,18-24 years old,2,Female,8,Other,1,Very secure,4,Disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,5,Strongly disagree,5,Strongly disagree,2,Agree,2,Agree,4,Disagree,2,Agree,1,Strongly agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,169,1,9/17/25 12:20,R_6wKTFyu8Jw3WlsF,,,,,32.3251,-95.2981,qr,EN,1016,1016,4,18-24 years old,2,Female,1,Caucasian,2,Secure,3,Neutral,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree
9/17/25 12:18,9/17/25 12:20,0,146.75.165.41,100,158,1,9/17/25 12:20,R_5fxHCD49YsNkDBk,,,,,32.3538,-95.3093,qr,EN,1072,1072,4,18-24 years old,2,Female,1,Caucasian,2,Secure,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,2,Agree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,4,Disagree,3,Neutral,1,Strongly agree,1,Strongly agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,171,1,9/17/25 12:20,R_3dEVcx5otrnbRUu,,,,,32.3251,-95.2981,qr,EN,1067,1067,4,18-24 years old,1,Male,1,Caucasian,1,Very secure,2,Agree,3,Neutral,3,Neutral,2,Agree,4,Disagree,2,Agree,3,Neutral,2,Agree,4,Disagree,2,Agree,2,Agree,2,Agree,1,Strongly agree,1,Strongly agree,3,Neutral,4,Disagree,5,Strongly disagree,1,Strongly agree,3,Neutral,5,Strongly disagree,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,178,1,9/17/25 12:20,R_3rPN56p2dAnGlas,,,,,32.3251,-95.2981,qr,EN,1088,1088,5,25-34 years old,1,Male,1,Caucasian,3,Somewhat secure,2,Agree,3,Neutral,2,Agree,2,Agree,5,Strongly disagree,3,Neutral,2,Agree,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,2,Agree,2,Agree,4,Disagree,3,Neutral,4,Disagree,2,Agree,3,Neutral,2,Agree,2,Agree
9/17/25 12:17,9/17/25 12:20,0,167.88.62.7,100,171,1,9/17/25 12:20,R_1CIfXeMzafDRwoV,,,,,32.7797,-96.8022,qr,EN,1054,1054,4,18-24 years old,2,Female,8,Other,1,Very secure,4,Disagree,3,Neutral,4,Disagree,2,Agree,3,Neutral,2,Agree,4,Disagree,2,Agree,3,Neutral,2,Agree,4,Disagree,4,Disagree,3,Neutral,3,Neutral,4,Disagree,2,Agree,2,Agree,2,Agree,1,Strongly agree,1,Strongly agree,2,Agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,178,1,9/17/25 12:20,R_3I3SAhpHvo93TmT,,,,,32.3251,-95.2981,qr,EN,1033,1033,4,18-24 years old,2,Female,1,Caucasian,2,Secure,4,Disagree,4,Disagree,4,Disagree,3,Neutral,4,Disagree,4,Disagree,4,Disagree,3,Neutral,3,Neutral,3,Neutral,4,Disagree,5,Strongly disagree,2,Agree,2,Agree,3,Neutral,3,Neutral,5,Strongly disagree,2,Agree,3,Neutral,4,Disagree,2,Agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,175,1,9/17/25 12:20,R_6P03yAIwBtfdC83,,,,,32.3251,-95.2981,qr,EN,1069,1069,4,18-24 years old,1,Male,3,Asian,3,Somewhat secure,2,Agree,4,Disagree,4,Disagree,2,Agree,4,Disagree,2,Agree,4,Disagree,2,Agree,1,Strongly agree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral,5,Strongly disagree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree,2,Agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,172,1,9/17/25 12:20,R_3ZeiQ5DakXuW9bj,,,,,32.3251,-95.2981,qr,EN,1007,1007,5,25-34 years old,2,Female,8,Other,3,Somewhat secure,4,Disagree,4,Disagree,5,Strongly disagree,3,Neutral,5,Strongly disagree,4,Disagree,5,Strongly disagree,3,Neutral,3,Neutral,4,Disagree,4,Disagree,4,Disagree,3,Neutral,4,Disagree,4,Disagree,3,Neutral,2,Agree,2,Agree,2,Agree,3,Neutral,2,Agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,180,1,9/17/25 12:20,R_6CIyz0kWDBK342m,,,,,32.3251,-95.2981,qr,EN,1071,1071,4,18-24 years old,2,Female,1,Caucasian,2,Secure,4,Disagree,4,Disagree,3,Neutral,3,Neutral,5,Strongly disagree,2,Agree,3,Neutral,3,Neutral,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,3,Neutral,3,Neutral,4,Disagree,4,Disagree,2,Agree,2,Agree,4,Disagree,2,Agree
9/17/25 12:18,9/17/25 12:20,0,192.88.11.210,100,170,1,9/17/25 12:20,R_5R7LR6IpEtH5dVw,,,,,32.3251,-95.2981,qr,EN,1052,1052,4,18-24 years old,2,Female,3,Asian,2,Secure,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,5,Strongly disagree,4,Disagree,3,Neutral,3,Neutral,3,Neutral,4,Disagree,4,Disagree,4,Disagree,3,Neutral,3,Neutral,2,Agree,2,Agree,3,Neutral,2,Agree,4,Disagree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,182,1,9/17/25 12:20,R_3X68uiWzZG7D0Zj,,,,,32.3251,-95.2981,qr,EN,1034,1034,4,18-24 years old,2,Female,8,Other,3,Somewhat secure,4,Disagree,3,Neutral,4,Disagree,3,Neutral,4,Disagree,3,Neutral,4,Disagree,3,Neutral,4,Disagree,3,Neutral,4,Disagree,3,Neutral,3,Neutral,3,Neutral,4,Disagree,2,Agree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,190,1,9/17/25 12:20,R_3pX1FsMANkjlAaS,,,,,32.3251,-95.2981,qr,EN,1018,1018,5,25-34 years old,2,Female,1,Caucasian,3,Somewhat secure,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,1,Strongly agree,1,Strongly agree,2,Agree,1,Strongly agree,3,Neutral,1,Strongly agree
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,188,1,9/17/25 12:20,R_639xapVfnylMhiq,,,,,32.3251,-95.2981,qr,EN,1029,1029,4,18-24 years old,2,Female,1,Caucasian,4,Somewhat insecure,2,Agree,4,Disagree,4,Disagree,2,Agree,5,Strongly disagree,2,Agree,2,Agree,2,Agree,4,Disagree,4,Disagree,5,Strongly disagree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral,4,Disagree,3,Neutral,3,Neutral,4,Disagree,3,Neutral
9/17/25 12:17,9/17/25 12:20,0,192.88.11.210,100,184,1,9/17/25 12:20,R_689Mbr8FkjO2813,,,,,32.3251,-95.2981,qr,EN,1060,1060,4,18-24 years old,2,Female,1,Caucasian,4,Somewhat insecure,4,Disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,5,Strongly disagree,2,Agree,5,Strongly disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,4,Disagree,2,Agree,1,Strongly agree,1,Strongly agree,1,Strongly agree,1,Strongly agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,191,1,9/17/25 12:21,R_6dGPk2zXQtQmnDr,,,,,32.3251,-95.2981,qr,EN,1014,1014,6,35-44 years old,2,Female,1,Caucasian,2,Secure,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,2,Agree,5,Strongly disagree,1,Strongly agree,2,Agree,3,Neutral,3,Neutral
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,194,1,9/17/25 12:21,R_39hpKJYH4WQqcfp,,,,,32.3251,-95.2981,qr,EN,1001,1001,4,18-24 years old,2,Female,2,African-Canadian/Black,3,Somewhat secure,4,Disagree,4,Disagree,4,Disagree,2,Agree,5,Strongly disagree,3,Neutral,4,Disagree,4,Disagree,5,Strongly disagree,1,Strongly agree,5,Strongly disagree,4,Disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,1,Strongly agree,3,Neutral,1,Strongly agree,2,Agree,2,Agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,191,1,9/17/25 12:21,R_3XD3Pf4mwdzVne9,,,,,32.3251,-95.2981,qr,EN,1075,1075,4,18-24 years old,2,Female,1,Caucasian,2,Secure,4,Disagree,5,Strongly disagree,2,Agree,4,Disagree,5,Strongly disagree,4,Disagree,2,Agree,1,Strongly agree,1,Strongly agree,3,Neutral,3,Neutral,1,Strongly agree,3,Neutral,2,Agree,1,Strongly agree,3,Neutral,5,Strongly disagree,4,Disagree,2,Agree,3,Neutral,1,Strongly agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,191,1,9/17/25 12:21,R_3aKo1WhKf9uvZVv,,,,,32.3251,-95.2981,qr,EN,1009,1009,4,18-24 years old,2,Female,1,Caucasian,2,Secure,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,2,Agree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,3,Neutral,4,Disagree,4,Disagree,4,Disagree,3,Neutral,3,Neutral
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,188,1,9/17/25 12:21,R_6GkacoeTtwZQsyf,,,,,32.3251,-95.2981,qr,EN,1055,1055,4,18-24 years old,2,Female,8,Other,1,Very secure,4,Disagree,5,Strongly disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,4,Disagree,5,Strongly disagree,3,Neutral,4,Disagree,4,Disagree,3,Neutral,4,Disagree,4,Disagree,4,Disagree,5,Strongly disagree,2,Agree,2,Agree,3,Neutral,2,Agree,3,Neutral,2,Agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,197,1,9/17/25 12:21,R_3MXixrwQEy2yaQ1,,,,,32.3251,-95.2981,qr,EN,1024,1024,4,18-24 years old,1,Male,3,Asian,3,Somewhat secure,3,Neutral,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,2,Agree,3,Neutral,2,Agree,2,Agree,1,Strongly agree,3,Neutral,4,Disagree,2,Agree,3,Neutral
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,202,1,9/17/25 12:21,R_6K8Q3caQWPzGbkH,,,,,32.3251,-95.2981,qr,EN,1045,1045,4,18-24 years old,2,Female,1,Caucasian,2,Secure,4,Disagree,4,Disagree,3,Neutral,4,Disagree,4,Disagree,2,Agree,4,Disagree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,2,Agree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,4,Disagree,2,Agree,2,Agree,3,Neutral,3,Neutral
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,201,1,9/17/25 12:21,R_67Oo78oBnjewJTL,,,,,32.3251,-95.2981,qr,EN,1065,1065,4,18-24 years old,2,Female,1,Caucasian,1,Very secure,4,Disagree,4,Disagree,4,Disagree,3,Neutral,5,Strongly disagree,3,Neutral,5,Strongly disagree,3,Neutral,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,4,Disagree,3,Neutral,2,Agree,3,Neutral,2,Agree,2,Agree,1,Strongly agree,1,Strongly agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,197,1,9/17/25 12:21,R_7ANjNo8UN5ILYkR,,,,,32.3251,-95.2981,qr,EN,1077,1077,4,18-24 years old,2,Female,4,Multiethnic,1,Very secure,3,Neutral,4,Disagree,3,Neutral,4,Disagree,5,Strongly disagree,5,Strongly disagree,5,Strongly disagree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,2,Agree,4,Disagree,3,Neutral,3,Neutral,3,Neutral,4,Disagree,3,Neutral,3,Neutral,2,Agree,3,Neutral
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,197,1,9/17/25 12:21,R_3QUp7eRdnkpDsVX,,,,,32.3251,-95.2981,qr,EN,1035,1035,4,18-24 years old,1,Male,8,Other,5,Insecure,2,Agree,4,Disagree,4,Disagree,4,Disagree,3,Neutral,3,Neutral,4,Disagree,4,Disagree,4,Disagree,5,Strongly disagree,2,Agree,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral,3,Neutral,2,Agree,4,Disagree,3,Neutral,1,Strongly agree
9/17/25 12:17,9/17/25 12:21,0,192.88.11.210,100,209,1,9/17/25 12:21,R_3h6l0UMBovwjqLj,,,,,32.3251,-95.2981,qr,EN,1012,1012,4,18-24 years old,2,Female,8,Other,3,Somewhat secure,3,Neutral,5,Strongly disagree,3,Neutral,2,Agree,5,Strongly disagree,4,Disagree,3,Neutral,2,Agree,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,4,Disagree,1,Strongly agree,2,Agree,3,Neutral,1,Strongly agree
9/17/25 12:18,9/17/25 12:21,0,192.88.11.210,100,179,1,9/17/25 12:21,R_3OjOuUf71SeWQ4d,,,,,32.3251,-95.2981,qr,EN,1056,1056,4,18-24 years old,2,Female,2,African-Canadian/Black,3,Somewhat secure,2,Agree,4,Disagree,2,Agree,3,Neutral,4,Disagree,3,Neutral,4,Disagree,2,Agree,3,Neutral,2,Agree,3,Neutral,2,Agree,3,Neutral,2,Agree,3,Neutral,3,Neutral,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree
9/17/25 12:18,9/17/25 12:21,0,192.88.11.210,100,197,1,9/17/25 12:21,R_7uP5FL2XH8dfvcq,,,,,32.3251,-95.2981,qr,EN,1008,1008,4,18-24 years old,2,Female,1,Caucasian,1,Very secure,3,Neutral,3,Neutral,3,Neutral,3,Neutral,4,Disagree,4,Disagree,4,Disagree,3,Neutral,5,Strongly disagree,2,Agree,4,Disagree,3,Neutral,2,Agree,3,Neutral,3,Neutral,2,Agree,4,Disagree,3,Neutral,2,Agree,4,Disagree,3,Neutral
